"State","Year","dem.Count04","gop.Count04","County"
"IL",2004,9080,7818,"Fulton"
"IL",2004,1573,1619,"Gallatin"
"IL",2004,2457,3559,"Greene"
"IL",2004,8463,11198,"Grundy"
"IL",2004,1814,2653,"Hamilton"
"IL",2004,3975,5837,"Hancock"
"IL",2004,923,1501,"Hardin"
"IL",2004,2269,1857,"Henderson"
"IL",2004,11877,13212,"Henry"
"IL",2004,3832,9914,"Iroquois"
"IL",2004,14300,11190,"Jackson"
"IL",2004,1781,3529,"Jasper"
"IL",2004,6713,10160,"Jefferson"
"IL",2004,4597,5435,"Jersey"
"IL",2004,5311,6174,"JoDaviess"
"IL",2004,1813,3997,"Johnson"
"IL",2004,75922,94359,"Kane"
"IL",2004,20003,24739,"Kankakee"
"IL",2004,12374,19774,"Kendall"
"IL",2004,13403,11111,"Knox"
"IL",2004,134352,139081,"Lake"
"IL",2004,24263,26101,"LaSalle"
"IL",2004,2518,4162,"Lawrence"
"IL",2004,6416,9307,"Lee"
"IL",2004,5632,10316,"Livingston"
"IL",2004,4273,9112,"Logan"
"IL",2004,23341,28118,"Macon"
"IL",2004,11193,11413,"Macoupin"
"IL",2004,63399,59384,"Madison"
"IL",2004,7694,9413,"Marion"
"IL",2004,2806,3734,"Marshall"
"IL",2004,3215,3907,"Mason"
"IL",2004,2805,4578,"Massac"
"IL",2004,7119,7656,"McDonough"
"IL",2004,50330,76412,"McHenry"
"IL",2004,29877,41276,"McLean"
"IL",2004,2137,4408,"Menard"
"IL",2004,4512,4405,"Mercer"
"IL",2004,6788,9468,"Monroe"
"IL",2004,5979,6851,"Montgomery"
"IL",2004,5650,9392,"Morgan"
"IL",2004,2388,4028,"Moultrie"
"IL",2004,9018,14918,"Ogle"
"IL",2004,41121,41051,"Peoria"
"IL",2004,4770,5589,"Perry"
"IL",2004,3124,5392,"Piatt"
"IL",2004,2849,5032,"Pike"
"IL",2004,918,1500,"Pope"
"IL",2004,1372,1720,"Pulaski"
"IL",2004,1704,1623,"Putnam"
"IL",2004,6771,8076,"Randolph"
"IL",2004,2529,5153,"Richland"
"IL",2004,39880,29663,"Rock Island"
"IL",2004,4697,7057,"Saline"
"IL",2004,38630,55904,"Sangamon"
"IL",2004,1594,2403,"Schuyler"
"IL",2004,927,1696,"Scott"
"IL",2004,3744,6753,"Shelby"
"IL",2004,62410,50203,"St. Clair"
"IL",2004,1189,1841,"Stark"
"IL",2004,8913,12212,"Stephenson"
"IL",2004,25814,36058,"Tazewell"
"IL",2004,3735,5333,"Union"
"IL",2004,14726,18731,"Vermilion"
"IL",2004,1752,4212,"Wabash"
"IL",2004,3938,4474,"Warren"
"IL",2004,2986,5072,"Washington"
"IL",2004,2139,6102,"Wayne"
"IL",2004,3071,5180,"White"
"IL",2004,13723,12959,"Whiteside"
"IL",2004,115625,129098,"Will"
"IL",2004,11685,18086,"Williamson"
"IL",2004,59740,60782,"Winnebago"
"IL",2004,6005,12698,"Woodford"
"IN",2004,3512,9734,"Adams"
"IN",2004,46710,82013,"Allen"
"IN",2004,9191,19093,"Bartholomew"
"IN",2004,1135,2797,"Benton"
"IN",2004,1903,3447,"Blackford"
"IN",2004,5636,17055,"Boone"
"IN",2004,2730,4512,"Brown"
"IN",2004,2689,5868,"Carroll"
"IN",2004,4315,9480,"Cass"
"IN",2004,17648,24495,"Clark"
"IN",2004,3333,7361,"Clay"
"IN",2004,3335,8471,"Clinton"
"IN",2004,1932,2609,"Crawford"
"IN",2004,2573,7936,"Daviess"
"IN",2004,6596,14231,"Dearborn"
"IN",2004,2621,7499,"Decatur"
"IN",2004,4810,10468,"DeKalb"
"IN",2004,20436,27064,"Delaware"
"IN",2004,5210,11726,"Dubois"
"IN",2004,17966,42967,"Elkhart"
"IN",2004,3626,5761,"Fayette"
"IN",2004,13857,19877,"Floyd"
"IN",2004,2477,5260,"Fountain"
"IN",2004,2925,6977,"Franklin"
"IN",2004,2607,6027,"Fulton"
"IN",2004,5378,9133,"Gibson"
"IN",2004,8509,18769,"Grant"
"IN",2004,4606,8609,"Greene"
"IN",2004,26388,77887,"Hamilton"
"IN",2004,6912,20771,"Hancock"
"IN",2004,6171,11015,"Harrison"
"IN",2004,13548,38430,"Hendricks"
"IN",2004,7176,13137,"Henry"
"IN",2004,12998,23714,"Howard"
"IN",2004,3877,11617,"Huntington"
"IN",2004,5092,11083,"Jackson"
"IN",2004,3678,8056,"Jasper"
"IN",2004,2740,5427,"Jay"
"IN",2004,5117,7763,"Jefferson"
"IN",2004,3538,6864,"Jennings"
"IN",2004,13109,37765,"Johnson"
"IN",2004,5649,9990,"Knox"
"IN",2004,5977,22136,"Kosciusko"
"IN",2004,2523,6430,"LaGrange"
"IN",2004,114743,71903,"Lake"
"IN",2004,21114,20916,"LaPorte"
"IN",2004,5346,12207,"Lawrence"
"IN",2004,21882,32526,"Madison"
"IN",2004,162249,156072,"Marion"
"IN",2004,5593,12074,"Marshall"
"IN",2004,1522,3414,"Martin"
"IN",2004,3886,9600,"Miami"
"IN",2004,26965,22834,"Monroe"
"IN",2004,3536,10901,"Montgomery"
"IN",2004,6650,19197,"Morgan"
"IN",2004,2032,3757,"Newton"
"IN",2004,4703,10859,"Noble"
"IN",2004,1139,1796,"Ohio"
"IN",2004,2885,5683,"Orange"
"IN",2004,2536,5000,"Owen"
"IN",2004,2362,4550,"Parke"
"IN",2004,4131,4137,"Perry"
"IN",2004,2418,3745,"Pike"
"IN",2004,29388,34794,"Porter"
"IN",2004,4085,7833,"Posey"
"IN",2004,1750,3797,"Pulaski"
"IN",2004,4103,8908,"Putnam"
"IN",2004,3812,7172,"Randolph"
"IN",2004,3510,8224,"Ripley"
"IN",2004,2000,5363,"Rush"
"IN",2004,3822,4793,"Scott"
"IN",2004,4519,11397,"Shelby"
"IN",2004,3920,5934,"Spencer"
"IN",2004,52637,55254,"St. Joseph"
"IN",2004,3987,4846,"Starke"
"IN",2004,4345,8433,"Steuben"
"IN",2004,3341,4999,"Sullivan"
"IN",2004,1479,2161,"Switzerland"
"IN",2004,20818,30897,"Tippecanoe"
"IN",2004,2203,5628,"Tipton"
"IN",2004,1045,2266,"Union"
"IN",2004,28767,41463,"Vanderburgh"
"IN",2004,3424,3536,"Vermillion"
"IN",2004,18426,20988,"Vigo"
"IN",2004,3920,9607,"Wabash"
"IN",2004,1356,2565,"Warren"
"IN",2004,8980,16930,"Warrick"
"IN",2004,3879,6915,"Washington"
"IN",2004,10775,16586,"Wayne"
"IN",2004,3112,9168,"Wells"
"IN",2004,3277,6974,"White"
"IN",2004,3880,9512,"Whitley"
"KS",2004,1885,3808,"Allen"
"KS",2004,1291,2490,"Anderson"
"KS",2004,3028,3769,"Atchison"
"KS",2004,585,1749,"Barber"
"KS",2004,2837,8545,"Barton"
"KS",2004,2167,4268,"Bourbon"
"KS",2004,1234,3034,"Brown"
"KS",2004,6292,16331,"Butler"
"KS",2004,413,1043,"Chase"
"KS",2004,400,1496,"Chautauqua"
"KS",2004,3694,6045,"Cherokee"
"KS",2004,317,1346,"Cheyenne"
"KS",2004,254,998,"Clark"
"KS",2004,777,3119,"Clay"
"KS",2004,1179,3134,"Cloud"
"KS",2004,1076,3204,"Coffey"
"KS",2004,198,765,"Comanche"
"KS",2004,4747,9237,"Cowley"
"KS",2004,7470,8423,"Crawford"
"KS",2004,355,1354,"Decatur"
"KS",2004,2316,6186,"Dickinson"
"KS",2004,1049,2460,"Doniphan"
"KS",2004,27282,19923,"Douglas"
"KS",2004,383,1072,"Edwards"
"KS",2004,367,1114,"Elk"
"KS",2004,3938,7683,"Ellis"
"KS",2004,794,2246,"Ellsworth"
"KS",2004,2303,7361,"Finney"
"KS",2004,2195,6413,"Ford"
"KS",2004,3874,7278,"Franklin"
"KS",2004,2436,4553,"Geary"
"KS",2004,245,1182,"Gove"
"KS",2004,330,1067,"Graham"
"KS",2004,549,2082,"Grant"
"KS",2004,387,1730,"Gray"
"KS",2004,137,577,"Greeley"
"KS",2004,899,2247,"Greenwood"
"KS",2004,222,874,"Hamilton"
"KS",2004,717,2123,"Harper"
"KS",2004,5237,9364,"Harvey"
"KS",2004,221,1309,"Haskell"
"KS",2004,222,949,"Hodgeman"
"KS",2004,2026,3682,"Jackson"
"KS",2004,3226,5345,"Jefferson"
"KS",2004,384,1494,"Jewell"
"KS",2004,95002,153718,"Johnson"
"KS",2004,272,1160,"Kearny"
"KS",2004,902,2795,"Kingman"
"KS",2004,253,1248,"Kiowa"
"KS",2004,3582,5345,"Labette"
"KS",2004,179,815,"Lane"
"KS",2004,10802,15609,"Leavenworth"
"KS",2004,390,1350,"Lincoln"
"KS",2004,1592,2954,"Linn"
"KS",2004,248,1252,"Logan"
"KS",2004,5003,7604,"Lyon"
"KS",2004,1496,4393,"Marion"
"KS",2004,1754,3217,"Marshall"
"KS",2004,3520,9353,"McPherson"
"KS",2004,349,1721,"Meade"
"KS",2004,4681,8645,"Miami"
"KS",2004,687,2577,"Mitchell"
"KS",2004,4254,9435,"Montgomery"
"KS",2004,921,1945,"Morris"
"KS",2004,275,1258,"Morton"
"KS",2004,1336,3966,"Nemaha"
"KS",2004,2318,4530,"Neosho"
"KS",2004,379,1387,"Ness"
"KS",2004,472,2069,"Norton"
"KS",2004,2482,4698,"Osage"
"KS",2004,444,1552,"Osborne"
"KS",2004,595,2330,"Ottawa"
"KS",2004,759,2144,"Pawnee"
"KS",2004,550,2206,"Phillips"
"KS",2004,2147,6210,"Pottawatomie"
"KS",2004,1181,3075,"Pratt"
"KS",2004,288,1408,"Rawlins"
"KS",2004,8739,17139,"Reno"
"KS",2004,601,2205,"Republic"
"KS",2004,1116,3124,"Rice"
"KS",2004,7774,12415,"Riley"
"KS",2004,529,2116,"Rooks"
"KS",2004,516,1224,"Rush"
"KS",2004,795,2628,"Russell"
"KS",2004,7365,14758,"Saline"
"KS",2004,339,1897,"Scott"
"KS",2004,58619,101111,"Sedgwick"
"KS",2004,1012,3894,"Seward"
"KS",2004,35438,43467,"Shawnee"
"KS",2004,232,1133,"Sheridan"
"KS",2004,630,2063,"Sherman"
"KS",2004,538,1780,"Smith"
"KS",2004,506,1636,"Stafford"
"KS",2004,160,780,"Stanton"
"KS",2004,308,1912,"Stevens"
"KS",2004,3163,6997,"Sumner"
"KS",2004,786,2925,"Thomas"
"KS",2004,434,1219,"Trego"
"KS",2004,982,2464,"Wabaunsee"
"KS",2004,112,741,"Wallace"
"KS",2004,632,2436,"Washington"
"KS",2004,183,861,"Wichita"
"KS",2004,1037,3204,"Wilson"
"KS",2004,527,1201,"Woodson"
"KS",2004,32781,17312,"Wyandotte"
"KY",2004,1764,5628,"Adair"
"KY",2004,1923,5202,"Allen"
"KY",2004,3141,6363,"Anderson"
"KY",2004,1759,2389,"Ballard"
"KY",2004,5216,10822,"Barren"
"KY",2004,2608,2269,"Bath"
"KY",2004,4210,6722,"Bell"
"KY",2004,12391,32329,"Boone"
"KY",2004,3198,4953,"Bourbon"
"KY",2004,10132,11501,"Boyd"
"KY",2004,4646,7764,"Boyle"
"KY",2004,1213,2363,"Bracken"
"KY",2004,3327,2542,"Breathitt"
"KY",2004,2884,5580,"Breckinridge"
"KY",2004,9043,19433,"Bullitt"
"KY",2004,1436,4109,"Butler"
"KY",2004,2245,4066,"Caldwell"
"KY",2004,5728,9293,"Calloway"
"KY",2004,14253,25540,"Campbell"
"KY",2004,1102,1734,"Carlisle"
"KY",2004,1688,2175,"Carroll"
"KY",2004,5577,5422,"Carter"
"KY",2004,1174,5109,"Casey"
"KY",2004,6970,13935,"Christian"
"KY",2004,5661,9540,"Clark"
"KY",2004,1901,5726,"Clay"
"KY",2004,952,3369,"Clinton"
"KY",2004,1438,2726,"Crittenden"
"KY",2004,848,2356,"Cumberland"
"KY",2004,15788,25372,"Daviess"
"KY",2004,1856,3595,"Edmonson"
"KY",2004,2064,871,"Elliott"
"KY",2004,1907,3633,"Estill"
"KY",2004,57994,66406,"Fayette"
"KY",2004,2406,3749,"Fleming"
"KY",2004,11132,6612,"Floyd"
"KY",2004,11620,12281,"Franklin"
"KY",2004,1340,1527,"Fulton"
"KY",2004,1188,1869,"Gallatin"
"KY",2004,1841,4784,"Garrard"
"KY",2004,2818,5951,"Grant"
"KY",2004,6206,9903,"Graves"
"KY",2004,2905,7170,"Grayson"
"KY",2004,1312,3866,"Green"
"KY",2004,7630,8696,"Greenup"
"KY",2004,1709,2286,"Hancock"
"KY",2004,11507,24627,"Hardin"
"KY",2004,4332,6659,"Harlan"
"KY",2004,2807,4855,"Harrison"
"KY",2004,2470,4269,"Hart"
"KY",2004,8101,10467,"Henderson"
"KY",2004,2366,4094,"Henry"
"KY",2004,926,1395,"Hickman"
"KY",2004,6420,12314,"Hopkins"
"KY",2004,769,4369,"Jackson"
"KY",2004,170158,164566,"Jefferson"
"KY",2004,5476,12972,"Jessamine"
"KY",2004,3288,5940,"Johnson"
"KY",2004,22834,43664,"Kenton"
"KY",2004,4685,2648,"Knott"
"KY",2004,3822,8108,"Knox"
"KY",2004,1823,4111,"LaRue"
"KY",2004,5297,16819,"Laurel"
"KY",2004,2705,3755,"Lawrence"
"KY",2004,878,2018,"Lee"
"KY",2004,1266,3661,"Leslie"
"KY",2004,4192,4801,"Letcher"
"KY",2004,1667,3778,"Lewis"
"KY",2004,2796,5996,"Lincoln"
"KY",2004,2007,2675,"Livingston"
"KY",2004,3768,6815,"Logan"
"KY",2004,1769,2132,"Lyon"
"KY",2004,11525,18922,"Madison"
"KY",2004,2843,2836,"Magoffin"
"KY",2004,3399,3905,"Marion"
"KY",2004,6383,9049,"Marshall"
"KY",2004,1504,2996,"Martin"
"KY",2004,2644,4381,"Mason"
"KY",2004,11361,18218,"McCracken"
"KY",2004,1530,4121,"McCreary"
"KY",2004,1823,2584,"McLean"
"KY",2004,3724,7152,"Meade"
"KY",2004,1284,1215,"Menifee"
"KY",2004,3224,6745,"Mercer"
"KY",2004,1472,2645,"Metcalfe"
"KY",2004,1158,4657,"Monroe"
"KY",2004,4506,5647,"Montgomery"
"KY",2004,2532,2682,"Morgan"
"KY",2004,6636,6749,"Muhlenberg"
"KY",2004,6524,10161,"Nelson"
"KY",2004,1332,1700,"Nicholas"
"KY",2004,3627,6311,"Ohio"
"KY",2004,8080,18801,"Oldham"
"KY",2004,1615,3084,"Owen"
"KY",2004,430,1558,"Owsley"
"KY",2004,1940,4045,"Pendleton"
"KY",2004,5400,6187,"Perry"
"KY",2004,14002,12611,"Pike"
"KY",2004,2249,2687,"Powell"
"KY",2004,5829,19535,"Pulaski"
"KY",2004,413,670,"Robertson"
"KY",2004,1320,4804,"Rockcastle"
"KY",2004,4556,4063,"Rowan"
"KY",2004,1772,6009,"Russell"
"KY",2004,6325,10600,"Scott"
"KY",2004,5277,10909,"Shelby"
"KY",2004,2730,4273,"Simpson"
"KY",2004,1970,4816,"Spencer"
"KY",2004,2979,7247,"Taylor"
"KY",2004,1491,3242,"Todd"
"KY",2004,2046,4023,"Trigg"
"KY",2004,1428,2332,"Trimble"
"KY",2004,2398,3534,"Union"
"KY",2004,14326,25100,"Warren"
"KY",2004,1724,3479,"Washington"
"KY",2004,2616,5027,"Wayne"
"KY",2004,2304,3207,"Webster"
"KY",2004,3985,9559,"Whitley"
"KY",2004,1744,1385,"Wolfe"
"KY",2004,4480,6937,"Woodford"
"LA",2004,8937,16083,"Acadia"
"LA",2004,3791,5140,"Allen"
"LA",2004,13952,24652,"Ascension"
"LA",2004,5585,4966,"Assumption"
"LA",2004,6976,8302,"Avoyelles"
"LA",2004,3666,9468,"Beauregard"
"LA",2004,3221,3529,"Bienville"
"LA",2004,12116,29921,"Bossier"
"LA",2004,51502,54162,"Caddo"
"LA",2004,32844,46058,"Calcasieu"
"LA",2004,1384,3308,"Caldwell"
"LA",2004,1367,3190,"Cameron"
"LA",2004,1673,3215,"Catahoula"
"LA",2004,2854,3704,"Claiborne"
"LA",2004,3446,5426,"Concordia"
"LA",2004,5026,6211,"DeSoto"
"LA",2004,82171,99890,"East Baton Rouge"
"LA",2004,1980,1357,"East Carroll"
"LA",2004,4091,5020,"East Feliciana"
"LA",2004,5756,8361,"Evangeline"
"LA",2004,2828,6140,"Franklin"
"LA",2004,1976,5908,"Grant"
"LA",2004,12423,19416,"Iberia"
"LA",2004,8063,6560,"Iberville"
"LA",2004,2523,5037,"Jackson"
"LA",2004,71936,117692,"Jefferson"
"LA",2004,4845,8064,"Jefferson Davis"
"LA",2004,31205,57730,"Lafayette"
"LA",2004,14417,22734,"Lafourche"
"LA",2004,1154,5012,"LaSalle"
"LA",2004,7242,10791,"Lincoln"
"LA",2004,9888,33948,"Livingston"
"LA",2004,2334,2291,"Madison"
"LA",2004,5331,7470,"Morehouse"
"LA",2004,7396,9260,"Natchitoches"
"LA",2004,151686,42760,"Orleans"
"LA",2004,22011,41747,"Ouachita"
"LA",2004,4181,7865,"Plaquemines"
"LA",2004,5712,5429,"Pointe Coupee"
"LA",2004,18904,34432,"Rapides"
"LA",2004,2140,2507,"Red River"
"LA",2004,3082,5471,"Richland"
"LA",2004,2741,6704,"Sabine"
"LA",2004,9956,19596,"St. Bernard"
"LA",2004,8895,14747,"St. Charles"
"LA",2004,3173,2235,"St. Helena"
"LA",2004,6406,4545,"St. James"
"LA",2004,10293,8937,"St. John the Baptist"
"LA",2004,18162,18314,"St. Landry"
"LA",2004,10319,12091,"St. Martin"
"LA",2004,9544,12876,"St. Mary"
"LA",2004,24643,75081,"St. Tammany"
"LA",2004,15335,26170,"Tangipahoa"
"LA",2004,1468,1453,"Tensas"
"LA",2004,13678,26357,"Terrebonne"
"LA",2004,3058,7457,"Union"
"LA",2004,9083,15069,"Vermilion"
"LA",2004,4035,11030,"Vernon"
"LA",2004,6554,11006,"Washington"
"LA",2004,6821,11066,"Webster"
"LA",2004,4931,5820,"West Baton Rouge"
"LA",2004,1231,3730,"West Carroll"
"LA",2004,2214,2832,"West Feliciana"
"LA",2004,2056,4367,"Winn"
"MA",2004,72156,58527,"Barnstable"
"MA",2004,47743,16806,"Berkshire"
"MA",2004,147854,82524,"Bristol"
"MA",2004,7265,2602,"Dukes"
"MA",2004,194068,135114,"Essex"
"MA",2004,25550,11058,"Franklin"
"MA",2004,113710,70925,"Hampden"
"MA",2004,51680,21315,"Hampshire"
"MA",2004,440862,237815,"Middlesex"
"MA",2004,3608,2040,"Nantucket"
"MA",2004,199392,127763,"Norfolk"
"MA",2004,125178,105603,"Plymouth"
"MA",2004,182592,54923,"Suffolk"
"MA",2004,192142,144094,"Worcester"
"MD",2004,10576,18980,"Allegany"
"MD",2004,103324,133231,"Anne Arundel"
"MD",2004,182474,166051,"Baltimore"
"MD",2004,175022,36230,"Baltimore City"
"MD",2004,15967,23017,"Calvert"
"MD",2004,3810,7396,"Caroline"
"MD",2004,22974,55275,"Carroll"
"MD",2004,14680,22556,"Cecil"
"MD",2004,29354,28442,"Charles"
"MD",2004,5411,7801,"Dorchester"
"MD",2004,39503,59934,"Frederick"
"MD",2004,3291,9085,"Garrett"
"MD",2004,39685,71565,"Harford"
"MD",2004,72257,59724,"Howard"
"MD",2004,4278,4900,"Kent"
"MD",2004,273936,136334,"Montgomery"
"MD",2004,260532,55532,"Prince George's"
"MD",2004,7070,14489,"Queen Anne's"
"MD",2004,4034,4884,"Somerset"
"MD",2004,13776,23725,"St. Mary's"
"MD",2004,7367,11288,"Talbot"
"MD",2004,20387,36917,"Washington"
"MD",2004,15137,21998,"Wicomico"
"MD",2004,9648,15349,"Worcester"
"ME",2004,30503,24519,"Androscoggin"
"ME",2004,19569,17564,"Aroostook"
"ME",2004,94846,65384,"Cumberland"
"ME",2004,9465,7378,"Franklin"
"ME",2004,18048,14405,"Hancock"
"ME",2004,35616,29761,"Kennebec"
"ME",2004,12690,10103,"Knox"
"ME",2004,11351,10370,"Lincoln"
"ME",2004,16618,14196,"Oxford"
"ME",2004,40417,40318,"Penobscot"
"ME",2004,4409,5299,"Piscataquis"
"ME",2004,11107,9497,"Sagadahoc"
"ME",2004,13555,12953,"Somerset"
"ME",2004,11555,10309,"Waldo"
"ME",2004,8391,8619,"Washington"
"ME",2004,58702,49526,"York"
"MI",2004,2871,3592,"Alcona"
"MI",2004,2395,2318,"Alger"
"MI",2004,19355,34022,"Allegan"
"MI",2004,7407,7665,"Alpena"
"MI",2004,5072,8379,"Antrim"
"MI",2004,4076,4071,"Arenac"
"MI",2004,1660,1977,"Baraga"
"MI",2004,11312,18638,"Barry"
"MI",2004,31049,25448,"Bay"
"MI",2004,4383,5284,"Benzie"
"MI",2004,32846,41076,"Berrien"
"MI",2004,7004,10784,"Branch"
"MI",2004,29891,32093,"Calhoun"
"MI",2004,9537,12964,"Cass"
"MI",2004,5729,8214,"Charlevoix"
"MI",2004,5941,7798,"Cheboygan"
"MI",2004,7203,9122,"Chippewa"
"MI",2004,6984,7088,"Clare"
"MI",2004,15483,21989,"Clinton"
"MI",2004,3126,4017,"Crawford"
"MI",2004,9381,9680,"Delta"
"MI",2004,5650,7734,"Dickinson"
"MI",2004,25411,29781,"Eaton"
"MI",2004,6846,10332,"Emmet"
"MI",2004,128334,83870,"Genesee"
"MI",2004,6343,6770,"Gladwin"
"MI",2004,4421,3935,"Gogebic"
"MI",2004,18256,27446,"Grand Traverse"
"MI",2004,7377,9834,"Gratiot"
"MI",2004,7123,12804,"Hillsdale"
"MI",2004,6731,8889,"Houghton"
"MI",2004,7629,9671,"Huron"
"MI",2004,76877,54734,"Ingham"
"MI",2004,10647,16621,"Ionia"
"MI",2004,6557,7301,"Iosco"
"MI",2004,3215,3224,"Iron"
"MI",2004,12334,11754,"Isabella"
"MI",2004,31025,40029,"Jackson"
"MI",2004,61462,57147,"Kalamazoo"
"MI",2004,3189,5084,"Kalkaska"
"MI",2004,116909,171201,"Kent"
"MI",2004,630,781,"Keweenaw"
"MI",2004,2675,2503,"Lake"
"MI",2004,18086,25556,"Lapeer"
"MI",2004,6048,7733,"Leelanau"
"MI",2004,20787,25675,"Lenawee"
"MI",2004,33991,58860,"Livingston"
"MI",2004,1045,1749,"Luce"
"MI",2004,2819,3706,"Mackinac"
"MI",2004,196160,202166,"Macomb"
"MI",2004,6272,6295,"Manistee"
"MI",2004,17412,14690,"Marquette"
"MI",2004,6333,8124,"Mason"
"MI",2004,7730,9710,"Mecosta"
"MI",2004,5326,5942,"Menominee"
"MI",2004,18355,24369,"Midland"
"MI",2004,2319,5055,"Missaukee"
"MI",2004,36089,37470,"Monroe"
"MI",2004,11471,14968,"Montcalm"
"MI",2004,2196,3300,"Montmorency"
"MI",2004,44282,35302,"Muskegon"
"MI",2004,9057,13608,"Newaygo"
"MI",2004,319387,316633,"Oakland"
"MI",2004,5441,6677,"Oceana"
"MI",2004,5215,5454,"Ogemaw"
"MI",2004,1863,2262,"Ontonagon"
"MI",2004,4467,6599,"Osceola"
"MI",2004,1792,2570,"Oscoda"
"MI",2004,4674,7470,"Otsego"
"MI",2004,35552,92048,"Ottawa"
"MI",2004,3432,3982,"Presque Isle"
"MI",2004,6810,7364,"Roscommon"
"MI",2004,54887,47165,"Saginaw"
"MI",2004,7883,12632,"Sanilac"
"MI",2004,2137,2267,"Schoolcraft"
"MI",2004,16881,19407,"Shiawassee"
"MI",2004,36174,42740,"St. Clair"
"MI",2004,9648,15340,"St. Joseph"
"MI",2004,12631,15389,"Tuscola"
"MI",2004,16151,17634,"Van Buren"
"MI",2004,109953,61455,"Washtenaw"
"MI",2004,600047,257750,"Wayne"
"MI",2004,6034,8966,"Wexford"
"MN",2004,4539,4768,"Aitkin"
"MN",2004,80226,91853,"Anoka"
"MN",2004,6756,9795,"Becker"
"MN",2004,10592,10237,"Beltrami"
"MN",2004,8059,10043,"Benton"
"MN",2004,1536,1483,"Big Stone"
"MN",2004,16865,15737,"Blue Earth"
"MN",2004,5158,8395,"Brown"
"MN",2004,11462,6642,"Carlton"
"MN",2004,16456,28510,"Carver"
"MN",2004,6835,8875,"Cass"
"MN",2004,3424,3089,"Chippewa"
"MN",2004,12219,15705,"Chisago"
"MN",2004,12989,14365,"Clay"
"MN",2004,1871,2438,"Clearwater"
"MN",2004,1733,1489,"Cook"
"MN",2004,2726,3557,"Cottonwood"
"MN",2004,14005,19106,"Crow Wing"
"MN",2004,104635,108959,"Dakota"
"MN",2004,4117,5593,"Dodge"
"MN",2004,8219,11793,"Douglas"
"MN",2004,3767,4794,"Faribault"
"MN",2004,5825,5694,"Fillmore"
"MN",2004,9733,7681,"Freeborn"
"MN",2004,12103,13134,"Goodhue"
"MN",2004,1856,1893,"Grant"
"MN",2004,383841,255133,"Hennepin"
"MN",2004,5276,5631,"Houston"
"MN",2004,4741,6444,"Hubbard"
"MN",2004,7883,11190,"Isanti"
"MN",2004,13290,10705,"Itasca"
"MN",2004,2652,3024,"Jackson"
"MN",2004,3592,4527,"Kanabec"
"MN",2004,9337,11704,"Kandiyohi"
"MN",2004,1333,1307,"Kittson"
"MN",2004,3662,3539,"Koochiching"
"MN",2004,2390,2093,"Lac Qui Parle"
"MN",2004,4212,2769,"Lake"
"MN",2004,921,1428,"Lake of the Woods"
"MN",2004,6466,7746,"Le Sueur"
"MN",2004,1558,1736,"Lincoln"
"MN",2004,5292,7203,"Lyon"
"MN",2004,1339,1132,"Mahnomen"
"MN",2004,2308,3187,"Marshall"
"MN",2004,4590,6311,"Martin"
"MN",2004,6712,11407,"McLeod"
"MN",2004,5292,6854,"Meeker"
"MN",2004,5677,7194,"Mille Lacs"
"MN",2004,6794,9698,"Morrison"
"MN",2004,12334,7591,"Mower"
"MN",2004,2218,2719,"Murray"
"MN",2004,8797,8689,"Nicollet"
"MN",2004,3898,5159,"Nobles"
"MN",2004,1954,1794,"Norman"
"MN",2004,33285,37371,"Olmsted"
"MN",2004,12038,19734,"Otter Tail"
"MN",2004,3117,3767,"Pennington"
"MN",2004,7228,7033,"Pine"
"MN",2004,1900,3066,"Pipestone"
"MN",2004,6729,8724,"Polk"
"MN",2004,3301,3303,"Pope"
"MN",2004,171846,97096,"Ramsey"
"MN",2004,963,1164,"Red Lake"
"MN",2004,3104,4898,"Redwood"
"MN",2004,3787,4430,"Renville"
"MN",2004,16425,13881,"Rice"
"MN",2004,2000,3111,"Rock"
"MN",2004,2442,5355,"Roseau"
"MN",2004,23958,36055,"Scott"
"MN",2004,15816,25182,"Sherburne"
"MN",2004,3109,4669,"Sibley"
"MN",2004,77958,40112,"St. Louis"
"MN",2004,32659,41726,"Stearns"
"MN",2004,7994,10389,"Steele"
"MN",2004,2821,3030,"Stevens"
"MN",2004,3165,2481,"Swift"
"MN",2004,5034,6945,"Todd"
"MN",2004,1026,1076,"Traverse"
"MN",2004,5548,6120,"Wabasha"
"MN",2004,2791,4214,"Wadena"
"MN",2004,4179,5457,"Waseca"
"MN",2004,61395,65751,"Washington"
"MN",2004,2514,2970,"Watonwan"
"MN",2004,1169,2303,"Wilkin"
"MN",2004,14231,12686,"Winona"
"MN",2004,22618,36176,"Wright"
"MN",2004,2799,2878,"Yellow Medicine"
"MO",2004,4938,6367,"Adair"
"MO",2004,3069,5135,"Andrew"
"MO",2004,1005,2137,"Atchison"
"MO",2004,4318,6294,"Audrain"
"MO",2004,4223,9599,"Barry"
"MO",2004,1373,4572,"Barton"
"MO",2004,3398,5004,"Bates"
"MO",2004,3381,5575,"Benton"
"MO",2004,1754,4102,"Bollinger"
"MO",2004,37643,37801,"Boone"
"MO",2004,17799,19812,"Buchanan"
"MO",2004,4666,11696,"Butler"
"MO",2004,1645,2593,"Caldwell"
"MO",2004,6559,11108,"Callaway"
"MO",2004,6296,13122,"Camden"
"MO",2004,10568,23814,"Cape Girardeau"
"MO",2004,1568,3155,"Carroll"
"MO",2004,964,1797,"Carter"
